supplier_name,country,year,supplier_address,country_area
Taiwan Hodaka Technology Co Ltd,Taiwan,2017,No 2 Huandong Road Sec 1 Sinshih District Tainan Taiwan,台灣
Taishan City Kam Kiu Aluminium Extrusion Co Ltd,China,2017,Shiqiao Industrial zone Dajiang Town Taishan Guangdong China,中港
Synaptics Inc,USA,2017,1251 Mckay Drive San Jose California USA,北美
Swiftronic Pte Ltd,China,2017,Yi He Road No 2 Shi Yan Street Bao’an Shenzhen Guangdong China,中港
Swiftronic Pte Ltd,China,2017,D Building No 875 Qiuxing Road NiCheng Industrial Park LinGang Puding Shanghai China,中港
Suzhou Panel Electronic Co Ltd,China,2017,No 2006 East Taihu Road Hengjing Street WuZhong District Suzhou Jiangsu China,中港
Suzhou Dongshan Precision Manufacturing Co Ltd,China,2017,No 88 Tang Dong Road South Yin Zhong Road River Eastern Industrial Park Wuzhong Economic Development Zone Suzhou Jiangsu China,中港
Suzhou Dongshan Precision Manufacturing Co Ltd,China,2017,No 68 Nanhu Road Dongwu Industrial Park Wuzhong Economic Development Zone Suzhou Jiangsu China,中港
Suzhou Dongshan Precision Manufacturing Co Ltd,China,2017,No 328 Suwang Road Wuzhong District Suzhou Jiangsu China,中港
Suzhou Dongshan Precision Manufacturing Co Ltd,China,2017,No 3019 Haizang West Road Luzhi Town Wuzhong District Suzhou Jiangsu China,中港
Suzhou Anjie Technology Co Ltd,China,2017,No 8 Fujin Road Guangfu Town Wuzhong District Suzhou Jiangsu China,中港
Sunwoda Electronics Co Ltd,China,2017,No 2 Yihe Road Shilong Community Shiyan Street Bao’an District Shenzhen Guangdong China,中港
Sunrex Technology Corp,China,2017,No 508 Guo Dao Road Fenhu Economic Development Zone Luxu Town Wujiang Jiangsu China,中港
Sunonwealth Electric Machine Industry Co Ltd,China,2017,168 Nanbang Road Kunshan Jiangsu China,中港
Sumitomo Electric Industries Ltd,Vietnam,2017,C-6 Thsnh Long Industrial Park Dong Anh District Hanoi Vietnam,東南亞
Sumitomo Electric Industries Ltd,Philippines,2017,Light Industry & Science Park 1 Special Export Processing Zone Bo Diezmo Cabuyao Laguna Philippines,東南亞
Sumitomo Electric Industries Ltd,China,2017,Bldg B No 20 Song Tang Road Tong Fu Yu Industrial Area Tang Xia Chong Songgang Bao’an Shenzhen Guangdong China,中港
Sumitomo Electric Industries Ltd,Japan,2017,30 Hinokigaoka Minakuchi-Cho Kouga-shi Shiga Japan,東北亞（不含中港台）
Sumitomo Chemical Co Ltd,Japan,2017,1-1 Ooe Niihama Ehime Japan,東北亞（不含中港台）
Sumitomo Chemical Co Ltd,China,2017,61 Xinmei Road Bin Hu Qu Wuxi Jiangsu China,中港
Sumida Corp,China,2017,Tai Xin Road Humen Town Dongguan Guangdong China,中港
Sumida Corp,China,2017,Electronic Information Industrial Pioneer Park Deshan Economic Development District changde Hunan China,中港
Stora Enso,China,2017,No 1299 Feng’an Road Qian’an Hebei China,中港
Stora Enso,China,2017,LvHua North Road DiYong Village Gaobu Town Dongguan Guangdong China,中港
Stora Enso,China,2017,No 28 Wuyi Road Jiashan Zhejiang China,中港
STMicroelectronics,Malta,2017,Industry Road Kirkop Malta,歐洲
STMicroelectronics,Italy,2017,Via C Olivetti 2 Agrate Brianza Italy,歐洲
STMicroelectronics,France,2017,850 rue Jean Monnet Crolles France,歐洲
STMicroelectronics,France,2017,190 Avenue Celestin Coq Zone Industrielle Rousset France,歐洲
STMicroelectronics,China,2017,16 Tao Hua Road Futian Free Trade Zone Shenzhen Guangdong China,中港
STMicroelectronics,Philippines,2017,No 9 Mountain Drive Light Industry & Science Park II La Mesa Calamba Laguna Philippines,東南亞
STMicroelectronics,Malaysia,2017,Industrial center Muar Tanjong Agas Industrial Area PO Box 28 84007 Muar Johor Malaysia,東南亞
STMicroelectronics,Singapore,2017,629 Lorong 4/6 Toa Payoh Singapore,東南亞
Sony Corp,Japan,2017,1883-43 Tsukubamachi Isahaya Nagasaki Japan,東北亞（不含中港台）
Sony Corp,Japan,2017,1-11-73 Takarada Tsuruoka Yamagata Japan,東北亞（不含中港台）
Sony Corp,Japan,2017,5-1 Noguchi Kita Kokubu Kirishima-shi Kagoshima Japan,東北亞（不含中港台）
Solvay Specialty Polymers,USA,2017,17005 State Route 7 Marietta Ohio USA,北美
Solvay Specialty Polymers,China,2017,Jiangsu High-Tech Fluorochemical Industrial Park Haiyu Town Changshu Jiangsu China,中港
Solvay Specialty Polymers,Belgium,2017,Industriepark de Bruwaan 9 9700 Oudenaarde Belgium,歐洲
SMK Corp,China,2017,1st East Turning Zhenxing Road Gaobu Town Dongguan Guangdong China,中港
SMK Corp,China,2017,1-5 Floor Section 3 Bldg 1 Honghualing Industrial South area,中港
SMK Corp,China,2017,Xili Town Nanshan District Shenzhen Guangdong China,中港
SMK Corp,Japan,2017,20-9 Ishi Juo-Cho Hitachi Ibaraki Japan,東北亞（不含中港台）
Skyworks Solutions Inc,Japan,2017,1006 Kadoma Kadoma Osaka Japan,東北亞（不含中港台）
Skyworks Solutions Inc,Japan,2017,1-2-150 Hirabayashi-Kita Osaka Japan,東北亞（不含中港台）
Skyworks Solutions Inc,USA,2017,2427 West Hillcrest Drive Newbury Park California USA,北美
Skyworks Solutions Inc,Mexico,2017,Calzada Gomez Morin 1690 Col Rivera CP Mexicali Baja California Mexico,拉美
Skyworks Solutions Inc,Taiwan,2017,No 6 Da-Li 1st Road Tainan Science-Based Industrial Park Hsin-shi Tainan Taiwan,台灣
Skyworks Solutions Inc,USA,2017,20 Sylvan Road Woburn Massachusetts USA,北美
Skyworks Solutions Inc,Japan,2017,1-1 Yasuuchi Yatsuo-Machi Toyama Japan,東北亞（不含中港台）
Hynix Semiconductor Inc,China,2017,V2-4/02 Plot Xiyong Comprehensive Bonded Area B zone Shapingba Chongqing China,中港
Hynix Semiconductor Inc,China,2017,215 Daesin-ro Heungdeok-gu Cheongju Chungcheongbuk-Do Korea Lot K7 Wuxi Export Processing Zone Wuxi Jiangsu China,中港
Hynix Semiconductor Inc,Korea,2017,2091 Gyeongchung-daero Bubal-eub Icheon Gyeonggi-Do Korea,東北亞（不含中港台）
Hynix Semiconductor Inc,Singapore,2017,3 Bedok South Road Singapore,東南亞
SiTime Corp,USA,2017,5451 Patrick Henry Drive Santa Clara California USA,北美
Simplo Technology Co Ltd,China,2017,No 2 Dongnan Avenue Changshu Jiangsu China,中港
Silicon Works Co Ltd,Korea,2017,104-13 Moonji-Dong Daejeon Korea,東北亞（不含中港台）
Shin Zu Shing Co Ltd,Taiwan,2017,No 174 Jyunying Street Shulin District Taipei Taiwan,台灣
Shenzhen YUTO Packaging Technology Co Ltd,China,2017,No 682 ChongAn Road Economic Development Zone Chong Zhou City Chengdu Sichuan China,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2017,No 1 Shihuan Road Shuitian Industrial Area Shilongzai Shiyan Town Shenzhen Guangdong China,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2017,No 468 LuChang Road ShiPu District QianDeng Town Kunshan Jiangsu China,中港
Shenzhen YUTO Packaging Technology Co Ltd,Vietnam,2017,Que Vo Industrial Park Phuong Lieu Ward Bac Ninh Vietnam,東南亞
Shenzhen YUTO Packaging Technology Co Ltd,China,2017,Industry Hatch Area Zhongduan Industry Cluster District Weiwu Road Changge Henan China,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2017,No 190 Gongxiang Road Qiandeng Town Kunshan Jiangsu China,中港
Shenzhen YUTO Packaging Technology Co Ltd,China,2017,No 125 Lianhe Road Qiandeng Town Kunshan Jiangsu China,中港
Shenzhen YUTO Packaging Technology Co Ltd,India,2017,Plot No 56 &57 Bommasandra-Jigani Link Road Induatrial Area Bandenallasandra Village Jigani Hobli Anekal Taluk Bangalore Urban District Bangalore Karnataka India,南亞
